county_name,article,tax_allocation_point_of_sale,gs_105_524_adjustments,tax_allocation_other_1,article_42_adjustment_2,cost_of_collection_3,per_capita_adjustments,gs_105_486_b_adjustment_4,distributable_proceeds,month,year,date,fiscal_year
Bladen,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Bladen,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Bladen,Total,91103.49,79354.29,106242.83,-241.19,-962.08,199102.91,11969.18,486569.43,april,2019,2019-04-01,2019
Brunswick,39,1789723.97,-52310.37,0,0,-6046.2,0,0,1731367.4,april,2019,2019-04-01,2019
Brunswick,39-Food,0,0,162036.14,0,-563.89,0,0,161472.25,april,2019,2019-04-01,2019
Brunswick,40,894886.68,-26155.9,0,0,-3023.18,-20488.19,146929.82,992149.23,april,2019,2019-04-01,2019
Brunswick,40-Food,0,0,104674.32,0,-364.27,0,18132.87,122442.92,april,2019,2019-04-01,2019
Brunswick,42,894886.68,-26155.9,0,-9474.62,-2990.21,0,0,856265.95,april,2019,2019-04-01,2019
Brunswick,42-Food,0,0,104674.32,0,-364.27,0,18132.87,122442.92,april,2019,2019-04-01,2019
Brunswick,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Brunswick,44,9.4,0,0,0,-0.03,0,0,9.37,april,2019,2019-04-01,2019
Brunswick,44 *524(c.),0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Brunswick,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Brunswick,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Brunswick,Total,3579506.73,-104622.17,371384.78,-9474.62,-13352.05,-20488.19,183195.56,3986150.04,april,2019,2019-04-01,2019
Buncombe,39,4989438.36,-145832.19,0,0,-16855.75,0,0,4826750.42,april,2019,2019-04-01,2019
Buncombe,39-Food,0,0,546353.12,0,-1901.31,0,0,544451.81,april,2019,2019-04-01,2019
Buncombe,40,2494720.17,-72916.12,0,0,-8427.88,-751499.27,105488.68,1767365.58,april,2019,2019-04-01,2019
Buncombe,40-Food,0,0,205811.45,0,-716.22,0,13018.56,218113.79,april,2019,2019-04-01,2019
Buncombe,42,2494720.17,-72916.12,0,-26412.87,-8335.96,0,0,2387055.22,april,2019,2019-04-01,2019
Buncombe,42-Food,0,0,205811.45,0,-716.22,0,13018.56,218113.79,april,2019,2019-04-01,2019
Buncombe,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Buncombe,44,111.11,0,0,0,-0.39,0,0,110.72,april,2019,2019-04-01,2019
Buncombe,44 *524(c.),0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Buncombe,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Buncombe,46,1239670.26,0,0,0,-4314.05,0,0,1235356.21,april,2019,2019-04-01,2019
Buncombe,Total,11218660.07,-291664.43,957976.02,-26412.87,-41267.78,-751499.27,131525.8,11197317.54,april,2019,2019-04-01,2019
Burke,39,787906.9,-23029.08,0,0,-2661.77,0,0,762216.05,april,2019,2019-04-01,2019
Burke,39-Food,0,0,183613.42,0,-638.97,0,0,182974.45,april,2019,2019-04-01,2019
Burke,40,393971.63,-11515.07,0,0,-1330.95,200630.82,13580.8,595337.23,april,2019,2019-04-01,2019
Burke,40-Food,0,0,72046.33,0,-250.72,0,1676.03,73471.64,april,2019,2019-04-01,2019
Burke,42,393971.63,-11515.07,0,-4171.16,-1316.43,0,0,376968.97,april,2019,2019-04-01,2019
Burke,42-Food,0,0,72046.33,0,-250.72,0,1676.03,73471.64,april,2019,2019-04-01,2019
Burke,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Burke,44,42.47,0,0,0,-0.15,0,0,42.32,april,2019,2019-04-01,2019
Burke,44 *524(c.),0,174385.78,0,0,-606.86,0,0,173778.92,april,2019,2019-04-01,2019
Burke,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Burke,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Burke,Total,1575892.63,128326.56,327706.08,-4171.16,-7056.57,200630.82,16932.86,2238261.22,april,2019,2019-04-01,2019
Cabarrus,39,3291219.59,-96196.35,0,0,-11118.68,0,0,3183904.56,april,2019,2019-04-01,2019
Cabarrus,39-Food,0,0,248954.13,0,-866.36,0,0,248087.77,april,2019,2019-04-01,2019
Cabarrus,40,1645610.11,-48098.18,0,0,-5559.34,-276865.15,70282.01,1385369.45,april,2019,2019-04-01,2019
Cabarrus,40-Food,0,0,162864.08,0,-566.77,0,8673.63,170970.94,april,2019,2019-04-01,2019
Cabarrus,42,1645610.11,-48098.18,0,-17422.93,-5498.71,0,0,1574590.29,april,2019,2019-04-01,2019
Cabarrus,42-Food,0,0,162864.08,0,-566.77,0,8673.63,170970.94,april,2019,2019-04-01,2019
Cabarrus,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Cabarrus,44,7.76,0,0,0,-0.03,0,0,7.73,april,2019,2019-04-01,2019
Cabarrus,44 *524(c.),0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Cabarrus,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Cabarrus,46,816785.24,0,0,0,-2842.41,0,0,813942.83,april,2019,2019-04-01,2019
Cabarrus,Total,7399232.81,-192392.71,574682.29,-17422.93,-27019.07,-276865.15,87629.27,7547844.51,april,2019,2019-04-01,2019
Caldwell,39,661605.8,-19337.53,0,0,-2235.09,0,0,640033.18,april,2019,2019-04-01,2019
Caldwell,39-Food,0,0,151088.34,0,-525.79,0,0,150562.55,april,2019,2019-04-01,2019
Caldwell,40,330819.52,-9669.25,0,0,-1117.6,213358.28,12451.72,545842.67,april,2019,2019-04-01,2019
Caldwell,40-Food,0,0,66056.62,0,-229.88,0,1536.69,67363.43,april,2019,2019-04-01,2019
Caldwell,42,330819.52,-9669.25,0,-3502.56,-1105.41,0,0,316542.3,april,2019,2019-04-01,2019
Caldwell,42-Food,0,0,66056.62,0,-229.88,0,1536.69,67363.43,april,2019,2019-04-01,2019
Caldwell,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Caldwell,44,61.7,0,0,0,-0.21,0,0,61.49,april,2019,2019-04-01,2019
Caldwell,44 *524(c.),0,136960.53,0,0,-476.62,0,0,136483.91,april,2019,2019-04-01,2019
Caldwell,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Caldwell,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Caldwell,Total,1323306.54,98284.5,283201.58,-3502.56,-5920.48,213358.28,15525.1,1924252.96,april,2019,2019-04-01,2019
Camden,39,64373.9,-1881.53,0,0,-217.47,0,0,62274.9,april,2019,2019-04-01,2019
Camden,39-Food,0,0,4983.38,0,-17.34,0,0,4966.04,april,2019,2019-04-01,2019
Camden,40,32192.9,-940.93,0,0,-108.76,35239.87,-5110.39,61272.69,april,2019,2019-04-01,2019
Camden,40-Food,0,0,8221.06,0,-28.61,0,-630.69,7561.76,april,2019,2019-04-01,2019
Camden,42,32192.9,-940.93,0,-340.87,-107.57,0,0,30803.53,april,2019,2019-04-01,2019
Camden,42-Food,0,0,8221.06,0,-28.61,0,-630.69,7561.76,april,2019,2019-04-01,2019
Camden,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Camden,44,-1.39,0,0,0,0,0,0,-1.39,april,2019,2019-04-01,2019
Camden,44 *524(c.),0,38221.55,0,0,-133.01,0,0,38088.54,april,2019,2019-04-01,2019
Camden,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Camden,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Camden,Total,128758.31,34458.16,21425.5,-340.87,-641.37,35239.87,-6371.77,212527.83,april,2019,2019-04-01,2019
Carteret,39,1256644.51,-36729.42,0,0,-4245.3,0,0,1215669.79,april,2019,2019-04-01,2019
Carteret,39-Food,0,0,175125.5,0,-609.44,0,0,174516.06,april,2019,2019-04-01,2019
Carteret,40,628342.32,-18365.3,0,0,-2122.72,-157862.32,64680.93,514672.91,april,2019,2019-04-01,2019
Carteret,40-Food,0,0,55728.26,0,-193.93,0,7982.39,63516.72,april,2019,2019-04-01,2019
Carteret,42,628342.32,-18365.3,0,-6652.57,-2099.57,0,0,601224.88,april,2019,2019-04-01,2019
Carteret,42-Food,0,0,55728.26,0,-193.93,0,7982.39,63516.72,april,2019,2019-04-01,2019
Carteret,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Carteret,44,-10.32,0,0,0,0.04,0,0,-10.28,april,2019,2019-04-01,2019
Carteret,44 *524(c.),0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Carteret,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Carteret,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Carteret,Total,2513318.83,-73460.02,286582.02,-6652.57,-9464.85,-157862.32,80645.71,2633106.8,april,2019,2019-04-01,2019
Caswell,39,82602.84,-2414.32,0,0,-279.06,0,0,79909.46,april,2019,2019-04-01,2019
Caswell,39-Food,0,0,18010.72,0,-62.68,0,0,17948.04,april,2019,2019-04-01,2019
Caswell,40,41308.18,-1207.36,0,0,-139.55,109069.5,-6987.31,142043.46,april,2019,2019-04-01,2019
Caswell,40-Food,0,0,18456.38,0,-64.23,0,-862.32,17529.83,april,2019,2019-04-01,2019
Caswell,42,41308.18,-1207.36,0,-437.37,-138.03,0,0,39525.42,april,2019,2019-04-01,2019
Caswell,42-Food,0,0,18456.38,0,-64.23,0,-862.32,17529.83,april,2019,2019-04-01,2019
Caswell,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Caswell,44,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Caswell,44 *524(c.),0,107498.08,0,0,-374.09,0,0,107123.99,april,2019,2019-04-01,2019
Caswell,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Caswell,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Caswell,Total,165219.2,102669.04,54923.48,-437.37,-1121.87,109069.5,-8711.95,421610.03,april,2019,2019-04-01,2019
Catawba,39,2371628.56,-69318.38,0,0,-8012.04,0,0,2294298.14,april,2019,2019-04-01,2019
Catawba,39-Food,0,0,307150.29,0,-1068.88,0,0,306081.41,april,2019,2019-04-01,2019
Catawba,40,1185813.77,-34659.17,0,0,-4006.02,-138577.9,-6811.79,1001758.89,april,2019,2019-04-01,2019
Catawba,40-Food,0,0,124904.19,0,-434.67,0,-840.65,123628.87,april,2019,2019-04-01,2019
Catawba,42,1185813.77,-34659.17,0,-12554.81,-3962.33,0,0,1134637.46,april,2019,2019-04-01,2019
Catawba,42-Food,0,0,124904.19,0,-434.67,0,-840.65,123628.87,april,2019,2019-04-01,2019
Catawba,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Catawba,44,253.92,0,0,0,-0.88,0,0,253.04,april,2019,2019-04-01,2019
Catawba,44 *524(c.),0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Catawba,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Catawba,46,588316.4,0,0,0,-2047.34,0,0,586269.06,april,2019,2019-04-01,2019
Catawba,Total,5331826.42,-138636.72,556958.67,-12554.81,-19966.83,-138577.9,-8493.09,5570555.74,april,2019,2019-04-01,2019
Chatham,39,654314.5,-19124.42,0,0,-2210.46,0,0,632979.62,april,2019,2019-04-01,2019
Chatham,39-Food,0,0,62043.47,0,-215.91,0,0,61827.56,april,2019,2019-04-01,2019
Chatham,40,327176.51,-9562.77,0,0,-1105.3,149629.53,10881.74,477019.71,april,2019,2019-04-01,2019
Chatham,40-Food,0,0,57727.82,0,-200.89,0,1342.93,58869.86,april,2019,2019-04-01,2019
Chatham,42,327176.51,-9562.77,0,-3463.97,-1093.24,0,0,313056.53,april,2019,2019-04-01,2019
Chatham,42-Food,0,0,57727.82,0,-200.89,0,1342.93,58869.86,april,2019,2019-04-01,2019
Chatham,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Chatham,44,-0.56,0,0,0,0,0,0,-0.56,april,2019,2019-04-01,2019
Chatham,44 *524(c.),0,125812.58,0,0,-437.83,0,0,125374.75,april,2019,2019-04-01,2019
Chatham,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Chatham,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Chatham,Total,1308666.96,87562.62,177499.11,-3463.97,-5464.52,149629.53,13567.6,1727997.33,april,2019,2019-04-01,2019
Cherokee,39,306981.4,-8972.5,0,0,-1037.07,0,0,296971.83,april,2019,2019-04-01,2019
Cherokee,39-Food,0,0,56671.59,0,-197.22,0,0,56474.37,april,2019,2019-04-01,2019
Cherokee,40,153491.13,-4486.26,0,0,-518.54,36988.24,-3113.49,182361.08,april,2019,2019-04-01,2019
Cherokee,40-Food,0,0,22969.69,0,-79.93,0,-384.25,22505.51,april,2019,2019-04-01,2019
Cherokee,42,153491.13,-4486.26,0,-1625.06,-512.88,0,0,146866.93,april,2019,2019-04-01,2019
Cherokee,42-Food,0,0,22969.69,0,-79.93,0,-384.25,22505.51,april,2019,2019-04-01,2019
Cherokee,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Cherokee,44,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Cherokee,44 *524(c.),0,19110.77,0,0,-66.51,0,0,19044.26,april,2019,2019-04-01,2019
Cherokee,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Cherokee,46,76317.27,0,0,0,-265.58,0,0,76051.69,april,2019,2019-04-01,2019
Cherokee,Total,690280.93,1165.75,102610.97,-1625.06,-2757.66,36988.24,-3881.99,822781.18,april,2019,2019-04-01,2019
Chowan,39,132558.67,-3874.44,0,0,-447.82,0,0,128236.41,april,2019,2019-04-01,2019
Chowan,39-Food,0,0,27928.53,0,-97.19,0,0,27831.34,april,2019,2019-04-01,2019
Chowan,40,66286.99,-1937.44,0,0,-223.94,27155.24,8541.52,99822.37,april,2019,2019-04-01,2019
Chowan,40-Food,0,0,11304.47,0,-39.34,0,1054.12,12319.25,april,2019,2019-04-01,2019
Chowan,42,66286.99,-1937.44,0,-701.78,-221.49,0,0,63426.28,april,2019,2019-04-01,2019
Chowan,42-Food,0,0,11304.47,0,-39.34,0,1054.12,12319.25,april,2019,2019-04-01,2019
Chowan,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Chowan,44,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Chowan,44 *524(c.),0,20703.34,0,0,-72.05,0,0,20631.29,april,2019,2019-04-01,2019
Chowan,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Chowan,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Chowan,Total,265132.65,12954.02,50537.47,-701.78,-1141.17,27155.24,10649.76,364586.19,april,2019,2019-04-01,2019
Clay,39,87125.58,-2546.52,0,0,-294.34,0,0,84284.72,april,2019,2019-04-01,2019
Clay,39-Food,0,0,13583.94,0,-47.27,0,0,13536.67,april,2019,2019-04-01,2019
Clay,40,43563.6,-1273.28,0,0,-147.17,31475.97,-2713.03,70906.09,april,2019,2019-04-01,2019
Clay,40-Food,0,0,9117.2,0,-31.73,0,-334.82,8750.65,april,2019,2019-04-01,2019
Clay,42,43563.6,-1273.28,0,-461.24,-145.57,0,0,41683.51,april,2019,2019-04-01,2019
Clay,42-Food,0,0,9117.2,0,-31.73,0,-334.82,8750.65,april,2019,2019-04-01,2019
Clay,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Clay,44,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Clay,44 *524(c.),0,25481.02,0,0,-88.67,0,0,25392.35,april,2019,2019-04-01,2019
Clay,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Clay,46,21438.65,0,0,0,-74.61,0,0,21364.04,april,2019,2019-04-01,2019
Clay,Total,195691.43,20387.94,31818.34,-461.24,-861.09,31475.97,-3382.67,274668.68,april,2019,2019-04-01,2019
Cleveland,39,1039247.88,-30375.32,0,0,-3510.88,0,0,1005361.68,april,2019,2019-04-01,2019
Cleveland,39-Food,0,0,184855.6,0,-643.3,0,0,184212.3,april,2019,2019-04-01,2019
Cleveland,40,519643.36,-15188.22,0,0,-1755.5,128087.87,8396.85,639184.36,april,2019,2019-04-01,2019
Cleveland,40-Food,0,0,78118.48,0,-271.85,0,1036.27,78882.9,april,2019,2019-04-01,2019
Cleveland,42,519643.36,-15188.22,0,-5501.73,-1736.36,0,0,497217.05,april,2019,2019-04-01,2019
Cleveland,42-Food,0,0,78118.48,0,-271.85,0,1036.27,78882.9,april,2019,2019-04-01,2019
Cleveland,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Cleveland,44,35.78,0,0,0,-0.12,0,0,35.66,april,2019,2019-04-01,2019
Cleveland,44 *524(c.),0,113868.35,0,0,-396.26,0,0,113472.09,april,2019,2019-04-01,2019
Cleveland,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Cleveland,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Cleveland,Total,2078570.38,53116.59,341092.56,-5501.73,-8586.12,128087.87,10469.39,2597248.94,april,2019,2019-04-01,2019
Columbus,39,462629.19,-13521.8,0,0,-1562.89,0,0,447544.5,april,2019,2019-04-01,2019
Columbus,39-Food,0,0,86963.69,0,-302.63,0,0,86661.06,april,2019,2019-04-01,2019
Columbus,40,231325.99,-6761.23,0,0,-781.49,139264.22,-68014.81,295032.68,april,2019,2019-04-01,2019
Columbus,40-Food,0,0,44960.81,0,-156.46,0,-8393.83,36410.52,april,2019,2019-04-01,2019
Columbus,42,231325.99,-6761.23,0,-2449.17,-772.96,0,0,221342.63,april,2019,2019-04-01,2019
Columbus,42-Food,0,0,44960.81,0,-156.46,0,-8393.83,36410.52,april,2019,2019-04-01,2019
Columbus,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Columbus,44,0.01,0,0,0,0,0,0,0.01,april,2019,2019-04-01,2019
Columbus,44 *524(c.),0,209422.2,0,0,-728.79,0,0,208693.41,april,2019,2019-04-01,2019
Columbus,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Columbus,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Columbus,Total,925281.18,182377.94,176885.31,-2449.17,-4461.68,139264.22,-84802.47,1332095.33,april,2019,2019-04-01,2019
Craven,39,1336189.72,-39054.39,0,0,-4514.03,0,0,1292621.3,april,2019,2019-04-01,2019
Craven,39-Food,0,0,153931.8,0,-535.68,0,0,153396.12,april,2019,2019-04-01,2019
Craven,40,668115.8,-19527.8,0,0,-2257.09,17328.51,28809.5,692468.92,april,2019,2019-04-01,2019
Craven,40-Food,0,0,82189.43,0,-286.02,0,3555.43,85458.84,april,2019,2019-04-01,2019
Craven,42,668115.8,-19527.8,0,-7073.71,-2232.47,0,0,639281.82,april,2019,2019-04-01,2019
Craven,42-Food,0,0,82189.43,0,-286.02,0,3555.43,85458.84,april,2019,2019-04-01,2019
Craven,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Craven,44,-0.88,0,0,0,0,0,0,-0.88,april,2019,2019-04-01,2019
Craven,44 *524(c.),0,80424.5,0,0,-279.88,0,0,80144.62,april,2019,2019-04-01,2019
Craven,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Craven,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Craven,Total,2672420.44,2314.51,318310.66,-7073.71,-10391.19,17328.51,35920.36,3028829.58,april,2019,2019-04-01,2019
Cumberland,39,4211761.02,-123102.1,0,0,-14228.53,0,0,4074430.39,april,2019,2019-04-01,2019
Cumberland,39-Food,0,0,523626.69,0,-1822.22,0,0,521804.47,april,2019,2019-04-01,2019
Cumberland,40,2105880.3,-61551.04,0,0,-7114.27,71345.61,-35395.74,2073164.86,april,2019,2019-04-01,2019
Cumberland,40-Food,0,0,261130,0,-908.73,0,-4368.24,255853.03,april,2019,2019-04-01,2019
Cumberland,42,2105880.3,-61551.04,0,-22296.01,-7036.68,0,0,2014996.57,april,2019,2019-04-01,2019
Cumberland,42-Food,0,0,261130,0,-908.73,0,-4368.24,255853.03,april,2019,2019-04-01,2019
Cumberland,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Cumberland,44,22.83,0,0,0,-0.08,0,0,22.75,april,2019,2019-04-01,2019
Cumberland,44 *524(c.),0,4777.69,0,0,-16.63,0,0,4761.06,april,2019,2019-04-01,2019
Cumberland,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Cumberland,46,1044447.74,0,0,0,-3634.68,0,0,1040813.06,april,2019,2019-04-01,2019
Cumberland,Total,9467992.19,-241426.49,1045886.69,-22296.01,-35670.55,71345.61,-44132.22,10241699.22,april,2019,2019-04-01,2019
Currituck,39,278364.46,-8136.08,0,0,-940.39,0,0,269287.99,april,2019,2019-04-01,2019
Currituck,39-Food,0,0,35983.9,0,-125.22,0,0,35858.68,april,2019,2019-04-01,2019
Currituck,40,139193.54,-4068.37,0,0,-470.24,36235.53,-9726.72,161163.74,april,2019,2019-04-01,2019
Currituck,40-Food,0,0,21163.55,0,-73.65,0,-1200.4,19889.5,april,2019,2019-04-01,2019
Currituck,42,139193.54,-4068.37,0,-1473.74,-465.11,0,0,133186.32,april,2019,2019-04-01,2019
Currituck,42-Food,0,0,21163.55,0,-73.65,0,-1200.4,19889.5,april,2019,2019-04-01,2019
Currituck,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Currituck,44,-26.95,0,0,0,0.09,0,0,-26.86,april,2019,2019-04-01,2019
Currituck,44 *524(c.),0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Currituck,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Currituck,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Currituck,Total,556724.59,-16272.82,78311,-1473.74,-2148.17,36235.53,-12127.52,639248.87,april,2019,2019-04-01,2019
Dare,39,940616.17,-27492.49,0,0,-3177.67,0,0,909946.01,april,2019,2019-04-01,2019
Dare,39-Food,0,0,145345.93,0,-505.8,0,0,144840.13,april,2019,2019-04-01,2019
Dare,40,470325.56,-13746.76,0,0,-1588.89,-219653.9,116464.38,351800.39,april,2019,2019-04-01,2019
Dare,40-Food,0,0,29144.67,0,-101.42,0,14373.08,43416.33,april,2019,2019-04-01,2019
Dare,42,470325.56,-13746.76,0,-4979.55,-1571.57,0,0,450027.68,april,2019,2019-04-01,2019
Dare,42-Food,0,0,29144.67,0,-101.42,0,14373.08,43416.33,april,2019,2019-04-01,2019
Dare,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Dare,44,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Dare,44 *524(c.),0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Dare,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Dare,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Dare,Total,1881267.29,-54986.01,203635.27,-4979.55,-7046.77,-219653.9,145210.54,1943446.87,april,2019,2019-04-01,2019
Davidson,39,1394047.3,-40745.46,0,0,-4709.49,0,0,1348592.35,april,2019,2019-04-01,2019
Davidson,39-Food,0,0,258034.58,0,-897.96,0,0,257136.62,april,2019,2019-04-01,2019
Davidson,40,697023.69,-20372.73,0,0,-2354.75,394133.25,-17935.4,1050494.06,april,2019,2019-04-01,2019
Davidson,40-Food,0,0,132317.27,0,-460.46,0,-2213.44,129643.37,april,2019,2019-04-01,2019
Davidson,42,697023.69,-20372.73,0,-7379.74,-2329.06,0,0,666942.16,april,2019,2019-04-01,2019
Davidson,42-Food,0,0,132317.27,0,-460.46,0,-2213.44,129643.37,april,2019,2019-04-01,2019
Davidson,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Davidson,44,2208.83,0,0,0,-7.69,0,0,2201.14,april,2019,2019-04-01,2019
Davidson,44 *524(c.),0,394955.93,0,0,-1374.45,0,0,393581.48,april,2019,2019-04-01,2019
Davidson,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Davidson,46,344403.57,0,0,0,-1198.52,0,0,343205.05,april,2019,2019-04-01,2019
Davidson,Total,3134707.08,313465.01,522669.12,-7379.74,-13792.84,394133.25,-22362.28,4321439.6,april,2019,2019-04-01,2019
Davie,39,390974.44,-11427.46,0,0,-1320.82,0,0,378226.16,april,2019,2019-04-01,2019
Davie,39-Food,0,0,48686.41,0,-169.43,0,0,48516.98,april,2019,2019-04-01,2019
Davie,40,195501.49,-5714.15,0,0,-660.46,84432.29,-18314.95,255244.22,april,2019,2019-04-01,2019
Davie,40-Food,0,0,33878.33,0,-117.9,0,-2260.29,31500.14,april,2019,2019-04-01,2019
Davie,42,195501.49,-5714.15,0,-2069.86,-653.26,0,0,187064.22,april,2019,2019-04-01,2019
Davie,42-Food,0,0,33878.33,0,-117.9,0,-2260.29,31500.14,april,2019,2019-04-01,2019
Davie,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Davie,44,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Davie,44 *524(c.),0,90776.17,0,0,-315.9,0,0,90460.27,april,2019,2019-04-01,2019
Davie,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Davie,46,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Davie,Total,781977.42,67920.41,116443.07,-2069.86,-3355.67,84432.29,-22835.53,1022512.13,april,2019,2019-04-01,2019
Duplin,39,428461.22,-12523.14,0,0,-1447.46,0,0,414490.62,april,2019,2019-04-01,2019
Duplin,39-Food,0,0,80359.43,0,-279.65,0,0,80079.78,april,2019,2019-04-01,2019
Duplin,40,214230.57,-6261.57,0,0,-723.73,175651.9,8938.52,391835.69,april,2019,2019-04-01,2019
Duplin,40-Food,0,0,47419.05,0,-165.02,0,1103.12,48357.15,april,2019,2019-04-01,2019
Duplin,42,214230.57,-6261.57,0,-2268.13,-715.84,0,0,204985.03,april,2019,2019-04-01,2019
Duplin,42-Food,0,0,47419.05,0,-165.02,0,1103.12,48357.15,april,2019,2019-04-01,2019
Duplin,43,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Duplin,44,91.44,0,0,0,-0.32,0,0,91.12,april,2019,2019-04-01,2019
Duplin,44 *524(c.),0,156867.58,0,0,-545.9,0,0,156321.68,april,2019,2019-04-01,2019
Duplin,45,0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
Duplin,46,106026.81,0,0,0,-368.97,0,0,105657.84,april,2019,2019-04-01,2019
Duplin,Total,963040.61,131821.3,175197.53,-2268.13,-4411.91,175651.9,11144.76,1450176.06,april,2019,2019-04-01,2019
Durham,39,6252014.41,-182734.99,0,0,-21121.09,0,0,6048158.33,april,2019,2019-04-01,2019
Durham,39-Food,0,0,485692.19,0,-1690.21,0,0,484001.98,april,2019,2019-04-01,2019
Durham,40,3126007.03,-91367.49,0,0,-10560.55,-1056575.01,282804.97,2250308.95,april,2019,2019-04-01,2019
Durham,40-Food,0,0,243661.15,0,-847.94,0,34901.48,277714.69,april,2019,2019-04-01,2019
Durham,42,3126007.03,-91367.49,0,-33096.59,-10445.37,0,0,2991097.58,april,2019,2019-04-01,2019
Durham,42-Food,0,0,243661.15,0,-847.94,0,34901.48,277714.69,april,2019,2019-04-01,2019
Durham,43,3063638.3,0,0,0,-5432.86,0,0,3058205.44,april,2019,2019-04-01,2019
Durham,44,81.85,0,0,0,-0.28,0,0,81.57,april,2019,2019-04-01,2019
Durham,44 *524(c.),0,0,0,0,0,0,0,0,april,2019,2019-04-01,2019
