county,gross_collections,taxable_sales,month,year,date,fiscal_year
Nash,4205205.46,88001262.57,may,2017,2017-05-01,2017
New Hanover,17949421.42,377612219.4,may,2017,2017-05-01,2017
Northampton,324006.03,6788872.45,may,2017,2017-05-01,2017
Onslow,7956697.39,167072440.87,may,2017,2017-05-01,2017
Orange,6740863.81,141424047.01,may,2017,2017-05-01,2017
Pamlico,389230.74,8147591.16,may,2017,2017-05-01,2017
Pasquotank,1942372.02,40559567.65,may,2017,2017-05-01,2017
Pender,1923998.61,40377691.6,may,2017,2017-05-01,2017
Perquimans,241337.57,5074667.32,may,2017,2017-05-01,2017
Person,1311386.13,27522307.29,may,2017,2017-05-01,2017
Pitt,9022006.52,189202593.58,may,2017,2017-05-01,2017
Polk,573337.85,11704121.15,may,2017,2017-05-01,2017
Randolph,4651855.17,97370437.63,may,2017,2017-05-01,2017
Richmond,1542838.82,32384820.46,may,2017,2017-05-01,2017
Robeson,4341035.34,90899141.93,may,2017,2017-05-01,2017
Rockingham,2745990.72,57582977.07,may,2017,2017-05-01,2017
Rowan,5039801.17,105718952.48,may,2017,2017-05-01,2017
Rutherford,2227390.8,46685145.69,may,2017,2017-05-01,2017
Sampson,1906968.31,40027142.68,may,2017,2017-05-01,2017
Scotland,1283402.51,26971173.75,may,2017,2017-05-01,2017
Stanly,2382074.68,50089531.82,may,2017,2017-05-01,2017
Stokes,1026256.59,21352406.81,may,2017,2017-05-01,2017
Surry,3712937.8,78006437.35,may,2017,2017-05-01,2017
Swain,462605.42,9356917.16,may,2017,2017-05-01,2017
Transylvania,1307750.62,27412044.2,may,2017,2017-05-01,2017
Tyrrell,80835.19,1700695.35,may,2017,2017-05-01,2017
Union,7902665.77,165779270.53,may,2017,2017-05-01,2017
Vance,1734976.93,36645324.98,may,2017,2017-05-01,2017
Wake,69389615.69,1455396359.66,may,2017,2017-05-01,2017
Warren,307260.03,6470200.48,may,2017,2017-05-01,2017
Washington,935545.68,19662216.13,may,2017,2017-05-01,2017
Watauga,3047156.6,63948608.76,may,2017,2017-05-01,2017
Wayne,4805031.21,100564972.68,may,2017,2017-05-01,2017
Wilkes,2399535.14,50298901.51,may,2017,2017-05-01,2017
Wilson,3985957.06,79941285.37,may,2017,2017-05-01,2017
Yadkin,881941.62,18422358.74,may,2017,2017-05-01,2017
Yancey,392437.34,8228001.53,may,2017,2017-05-01,2017
Foreign,38606082.29,816508351.01,may,2017,2017-05-01,2017
Alamance,9269246.45,194456095.34,june,2017,2017-06-01,2017
Alexander,748187.81,15760622.18,june,2017,2017-06-01,2017
Alleghany,292764.14,6101101.68,june,2017,2017-06-01,2017
Anson,634516.28,13332318.1,june,2017,2017-06-01,2017
Ashe,1036909.25,21733515.76,june,2017,2017-06-01,2017
Avery,1032297.79,21505274.94,june,2017,2017-06-01,2017
Beaufort,1864872.8,39400290.82,june,2017,2017-06-01,2017
Bertie,319151.46,6653937.39,june,2017,2017-06-01,2017
Bladen,835233.72,17620213.6,june,2017,2017-06-01,2017
Brunswick,6837058.27,143596185.49,june,2017,2017-06-01,2017
Buncombe,20685924.03,434043785.82,june,2017,2017-06-01,2017
Burke,2781206.43,58758895.63,june,2017,2017-06-01,2017
Cabarrus,13790688.66,290200342.32,june,2017,2017-06-01,2017
Caldwell,2363019.1,49657526.37,june,2017,2017-06-01,2017
Camden,189928.74,3908961.56,june,2017,2017-06-01,2017
Carteret,4919664.13,102922643.26,june,2017,2017-06-01,2017
Caswell,269025.27,5649526.51,june,2017,2017-06-01,2017
Catawba,9075672.67,192291743.09,june,2017,2017-06-01,2017
Chatham,2314271.97,48578343.12,june,2017,2017-06-01,2017
Cherokee,1231129.32,25720645.92,june,2017,2017-06-01,2017
Chowan,484131.7,10095559.92,june,2017,2017-06-01,2017
Clay,289600.7,6054959.04,june,2017,2017-06-01,2017
Cleveland,3696388.52,77580021.65,june,2017,2017-06-01,2017
Columbus,1588754.91,33384375.36,june,2017,2017-06-01,2017
Craven,4332985.87,91268034.38,june,2017,2017-06-01,2017
Cumberland,15778388.66,331394292.81,june,2017,2017-06-01,2017
Currituck,1791803.83,37420919.16,june,2017,2017-06-01,2017
Dare,6355380.22,133302975.62,june,2017,2017-06-01,2017
Davidson,5176196.23,108380649.53,june,2017,2017-06-01,2017
Davie,1257256,26172173.31,june,2017,2017-06-01,2017
Duplin,1623893.31,34020384.68,june,2017,2017-06-01,2017
Durham,27597582.1,579938104.79,june,2017,2017-06-01,2017
Edgecombe,1423417.01,29792129.91,june,2017,2017-06-01,2017
Forsyth,21550686.99,451698106.62,june,2017,2017-06-01,2017
Franklin,1524388.34,31885965.89,june,2017,2017-06-01,2017
Gaston,8352449.79,175305793.37,june,2017,2017-06-01,2017
Gates,138420.16,2886263.56,june,2017,2017-06-01,2017
Graham,447392.97,9395138.36,june,2017,2017-06-01,2017
Granville,1397309.2,29290554.8,june,2017,2017-06-01,2017
Greene,261465.52,5500755.76,june,2017,2017-06-01,2017
Guilford,29465568.85,619030000.8,june,2017,2017-06-01,2017
Halifax,2041026.52,42728349.5,june,2017,2017-06-01,2017
Harnett,3415262.92,71734405.64,june,2017,2017-06-01,2017
Haywood,2826686.47,59247779.89,june,2017,2017-06-01,2017
Henderson,4918720.84,103355853.32,june,2017,2017-06-01,2017
Hertford,847878.44,17765311.02,june,2017,2017-06-01,2017
Hoke,740105.79,15572964.64,june,2017,2017-06-01,2017
Hyde,285587.86,5936446.32,june,2017,2017-06-01,2017
Iredell,9594188.74,201616022.22,june,2017,2017-06-01,2017
Jackson,2024968.04,42484458.44,june,2017,2017-06-01,2017
Johnston,7048878.76,148443252.25,june,2017,2017-06-01,2017
Jones,168412.57,3543466.06,june,2017,2017-06-01,2017
Lee,3185287.17,69404572.98,june,2017,2017-06-01,2017
Lenoir,2195549.21,46038499.5,june,2017,2017-06-01,2017
Lincoln,3038753.44,64006735.7,june,2017,2017-06-01,2017
Macon,2169500.89,45333790.45,june,2017,2017-06-01,2017
Madison,418473.46,8749227.58,june,2017,2017-06-01,2017
Martin,790191.24,16591138.57,june,2017,2017-06-01,2017
McDowell,1402293.18,29439467.29,june,2017,2017-06-01,2017
Mecklenburg,86163691.6,1811904008.09,june,2017,2017-06-01,2017
Mitchell,580975.52,12154182.49,june,2017,2017-06-01,2017
Montgomery,765819.39,16118191.15,june,2017,2017-06-01,2017
Moore,5189091.52,108767822.23,june,2017,2017-06-01,2017
Nash,4497193.36,94469626.94,june,2017,2017-06-01,2017
New Hanover,18663146.11,392637630.76,june,2017,2017-06-01,2017
Northampton,337373.16,7083659.17,june,2017,2017-06-01,2017
Onslow,7777000.72,163332351.3,june,2017,2017-06-01,2017
Orange,7086011.42,148619491.34,june,2017,2017-06-01,2017
Pamlico,392367.22,8238291.55,june,2017,2017-06-01,2017
Pasquotank,1830067.58,38362973.64,june,2017,2017-06-01,2017
Pender,1934121.81,40647571.23,june,2017,2017-06-01,2017
Perquimans,224924.18,4707555.3,june,2017,2017-06-01,2017
Person,1244063.38,26229499.91,june,2017,2017-06-01,2017
Pitt,9056154.99,190238650.73,june,2017,2017-06-01,2017
Polk,544453.46,11417793.89,june,2017,2017-06-01,2017
Randolph,4745078.64,99105745.88,june,2017,2017-06-01,2017
Richmond,1530220.02,32165848.87,june,2017,2017-06-01,2017
Robeson,4388234.06,92093275.63,june,2017,2017-06-01,2017
Rockingham,2616797.39,54899247.88,june,2017,2017-06-01,2017
Rowan,5225771.36,109813245.56,june,2017,2017-06-01,2017
Rutherford,3520303.59,69307212.65,june,2017,2017-06-01,2017
Sampson,1851161.19,38859781.04,june,2017,2017-06-01,2017
Scotland,1458684.25,30672608.01,june,2017,2017-06-01,2017
Stanly,2294316.92,48367965.62,june,2017,2017-06-01,2017
Stokes,962661.27,20152943.75,june,2017,2017-06-01,2017
Surry,3522465.22,73981229.65,june,2017,2017-06-01,2017
Swain,523495.71,10989862.95,june,2017,2017-06-01,2017
Transylvania,1406846.66,29488275.87,june,2017,2017-06-01,2017
Tyrrell,94844.66,1942541.88,june,2017,2017-06-01,2017
Union,8160544.82,171406376.89,june,2017,2017-06-01,2017
Vance,1720212.88,36526315.65,june,2017,2017-06-01,2017
Wake,74164167.28,1556768424.51,june,2017,2017-06-01,2017
Warren,385020.78,8075275.24,june,2017,2017-06-01,2017
Washington,1189782.39,24990146.79,june,2017,2017-06-01,2017
Watauga,3300832.07,69251196.21,june,2017,2017-06-01,2017
Wayne,4585136.37,96447093.78,june,2017,2017-06-01,2017
Wilkes,2515970.37,52747375.42,june,2017,2017-06-01,2017
Wilson,3778209.96,78000717.45,june,2017,2017-06-01,2017
Yadkin,922336.23,19290338.89,june,2017,2017-06-01,2017
Yancey,492001.41,10336738.68,june,2017,2017-06-01,2017
Foreign,30751239.93,648520976.4,june,2017,2017-06-01,2017
Alamance,9419522.57,197833439.04,july,2017,2017-07-01,2018
Alexander,793258.66,16722773.08,july,2017,2017-07-01,2018
Alleghany,304696.33,6354975.06,july,2017,2017-07-01,2018
Anson,606521.37,12706922.92,july,2017,2017-07-01,2018
Ashe,1091549.83,22938372.26,july,2017,2017-07-01,2018
Avery,1280146.13,26939733.59,july,2017,2017-07-01,2018
Beaufort,2003051.23,42250638.6,july,2017,2017-07-01,2018
Bertie,346707.65,7085512.73,july,2017,2017-07-01,2018
Bladen,897986.35,18979200.76,july,2017,2017-07-01,2018
Brunswick,8241253.21,173181801.96,july,2017,2017-07-01,2018
Buncombe,21606797.95,453984417.27,july,2017,2017-07-01,2018
Burke,2880707.46,60754752.67,july,2017,2017-07-01,2018
Cabarrus,13989993.54,294153022.91,july,2017,2017-07-01,2018
Caldwell,2340589.19,49192830.49,july,2017,2017-07-01,2018
Camden,201560.66,4255468.61,july,2017,2017-07-01,2018
Carteret,5931736.4,125153847.03,july,2017,2017-07-01,2018
Caswell,338456.55,6970864.31,july,2017,2017-07-01,2018
Catawba,9733588.32,205943824.58,july,2017,2017-07-01,2018
Chatham,2371081.88,49810725.16,july,2017,2017-07-01,2018
Cherokee,1301629.04,27358227.32,july,2017,2017-07-01,2018
Chowan,525244.87,11008552.23,july,2017,2017-07-01,2018
Clay,314184.57,6585860.99,july,2017,2017-07-01,2018
Cleveland,3947810.73,82878572.39,july,2017,2017-07-01,2018
Columbus,1713910.29,35914419.17,july,2017,2017-07-01,2018
Craven,4410347.41,93075595.99,july,2017,2017-07-01,2018
Cumberland,16827905.93,353659520.56,july,2017,2017-07-01,2018
Currituck,3475022.4,73081846.92,july,2017,2017-07-01,2018
Dare,10038975.02,211077243.83,july,2017,2017-07-01,2018
Davidson,5400750.55,113226534.97,july,2017,2017-07-01,2018
Davie,1317128.43,27564860.64,july,2017,2017-07-01,2018
Duplin,1646403.84,34088035.13,july,2017,2017-07-01,2018
Durham,29151100.5,612240655.75,july,2017,2017-07-01,2018
Edgecombe,1384030.11,29077594.7,july,2017,2017-07-01,2018
Forsyth,21714638.74,455680966.73,july,2017,2017-07-01,2018
Franklin,1646393.1,34435884.2,july,2017,2017-07-01,2018
Gaston,8925595.09,187368448.51,july,2017,2017-07-01,2018
Gates,168738.41,3535526.71,july,2017,2017-07-01,2018
Graham,281689.81,5906775.24,july,2017,2017-07-01,2018
Granville,1512751.35,31800747.41,july,2017,2017-07-01,2018
Greene,294956.43,6185145.26,july,2017,2017-07-01,2018
Guilford,31401899.19,660289414.36,july,2017,2017-07-01,2018
Halifax,2144919.35,45131709.13,july,2017,2017-07-01,2018
Harnett,3508332.46,73672417.75,july,2017,2017-07-01,2018
Haywood,3147271.26,65876459.4,july,2017,2017-07-01,2018
Henderson,5256225.24,110313172.78,july,2017,2017-07-01,2018
Hertford,883812.85,18556132.91,july,2017,2017-07-01,2018
Hoke,748554,15734309.75,july,2017,2017-07-01,2018
Hyde,423732.3,8752242.06,july,2017,2017-07-01,2018
Iredell,9687646.69,204028452.08,july,2017,2017-07-01,2018
Jackson,2267734.1,47771524.83,july,2017,2017-07-01,2018
Johnston,7252300.08,152579178.56,july,2017,2017-07-01,2018
Jones,212539.3,4460748.91,july,2017,2017-07-01,2018
Lee,3296713.21,69672564.7,july,2017,2017-07-01,2018
Lenoir,2387228.52,50107978.42,july,2017,2017-07-01,2018
Lincoln,3164888.19,66926432.64,july,2017,2017-07-01,2018
Macon,2376596.08,49961897.05,july,2017,2017-07-01,2018
Madison,451732.86,9483466.08,july,2017,2017-07-01,2018
Martin,835780.46,17609877.17,july,2017,2017-07-01,2018
McDowell,1430507.81,30128998.56,july,2017,2017-07-01,2018
Mecklenburg,88143967.24,1851187002.49,july,2017,2017-07-01,2018
Mitchell,656575.52,13705782.56,july,2017,2017-07-01,2018
Montgomery,762851.77,16039504.6,july,2017,2017-07-01,2018
Moore,5605821,117587781.7,july,2017,2017-07-01,2018
Nash,4804475.41,100981887.2,july,2017,2017-07-01,2018
New Hanover,19096587.38,402081982.62,july,2017,2017-07-01,2018
Northampton,418445,8733196.23,july,2017,2017-07-01,2018
Onslow,8372024.24,176001282.81,july,2017,2017-07-01,2018
Orange,7044010.45,147801994.97,july,2017,2017-07-01,2018
Pamlico,422154.77,8872040.27,july,2017,2017-07-01,2018
Pasquotank,2068346.49,43032605.18,july,2017,2017-07-01,2018
Pender,2324855.47,48928401.38,july,2017,2017-07-01,2018
Perquimans,265445.15,5622309.49,july,2017,2017-07-01,2018
Person,1367028.78,28848277.88,july,2017,2017-07-01,2018
Pitt,9572803.54,201419349.43,july,2017,2017-07-01,2018
Polk,600590.48,12591104.81,july,2017,2017-07-01,2018
Randolph,4806984.92,100718352.96,july,2017,2017-07-01,2018
Richmond,1891379.23,39770299.55,july,2017,2017-07-01,2018
Robeson,4353175.23,91418487.84,july,2017,2017-07-01,2018
Rockingham,2745245.75,57531130.38,july,2017,2017-07-01,2018
Rowan,5370250.75,112695209.81,july,2017,2017-07-01,2018
Rutherford,2358475.26,49459221.35,july,2017,2017-07-01,2018
Sampson,1960036.72,41155590.48,july,2017,2017-07-01,2018
Scotland,1312937.65,27558950.31,july,2017,2017-07-01,2018
Stanly,2430342.54,51107918.77,july,2017,2017-07-01,2018
Stokes,1121866.59,23562753.77,july,2017,2017-07-01,2018
Surry,3707500.45,77753088.75,july,2017,2017-07-01,2018
Swain,645242.22,13572350.96,july,2017,2017-07-01,2018
Transylvania,1622942.35,33912061.73,july,2017,2017-07-01,2018
Tyrrell,96923.51,1998658.52,july,2017,2017-07-01,2018
Union,8481829.36,177990573.64,july,2017,2017-07-01,2018
Vance,1793890.08,38282907.1,july,2017,2017-07-01,2018
Wake,75168111.46,1580342627.49,july,2017,2017-07-01,2018
Warren,366915.32,7742703.77,july,2017,2017-07-01,2018
Washington,890654.19,18706394.28,july,2017,2017-07-01,2018
Watauga,3642251.26,76286543.33,july,2017,2017-07-01,2018
Wayne,4718793.92,99247075.23,july,2017,2017-07-01,2018
Wilkes,2432749.22,51111772.27,july,2017,2017-07-01,2018
Wilson,4029716.15,93361867.42,july,2017,2017-07-01,2018
Yadkin,898363.91,18864209.53,july,2017,2017-07-01,2018
Yancey,503664.68,10583398.27,july,2017,2017-07-01,2018
Foreign,31289154.25,650575145.44,july,2017,2017-07-01,2018
Alamance,9331796.25,195593310.42,august,2017,2017-08-01,2018
Alexander,770904.59,16273536.68,august,2017,2017-08-01,2018
Alleghany,336395.76,7016038.01,august,2017,2017-08-01,2018
Anson,561120.7,11739274.21,august,2017,2017-08-01,2018
Ashe,1047220.24,21961909.04,august,2017,2017-08-01,2018
Avery,1322910.13,27692107.71,august,2017,2017-08-01,2018
Beaufort,1643635.7,34543512.88,august,2017,2017-08-01,2018
Bertie,298789.61,6253051.3,august,2017,2017-08-01,2018
Bladen,892067.23,18857983.23,august,2017,2017-08-01,2018
Brunswick,9537115.75,200656925.49,august,2017,2017-08-01,2018
Buncombe,20956290.22,439111454.17,august,2017,2017-08-01,2018
Burke,2708888.35,56864476.4,august,2017,2017-08-01,2018
Cabarrus,12700060.04,267274925.05,august,2017,2017-08-01,2018
Caldwell,2161623.09,45408660.58,august,2017,2017-08-01,2018
Camden,203461.51,4170374.25,august,2017,2017-08-01,2018
Carteret,6480519.88,136356573.71,august,2017,2017-08-01,2018
Caswell,249591.63,5207496.22,august,2017,2017-08-01,2018
Catawba,8552220.73,180435803.55,august,2017,2017-08-01,2018
Chatham,2148639.66,45036687.75,august,2017,2017-08-01,2018
Cherokee,1222302.59,25659802.79,august,2017,2017-08-01,2018
Chowan,486273.29,10169862.34,august,2017,2017-08-01,2018
Clay,303900.84,6360861.15,august,2017,2017-08-01,2018
Cleveland,3634648.47,76294298.11,august,2017,2017-08-01,2018
Columbus,1547298.55,32487384.24,august,2017,2017-08-01,2018
Craven,4156442.75,87324139.79,august,2017,2017-08-01,2018
Cumberland,15191845.55,319451516.05,august,2017,2017-08-01,2018
Currituck,5108557.5,107266863.52,august,2017,2017-08-01,2018
Dare,12961419.39,272565973.74,august,2017,2017-08-01,2018
Davidson,4685726.72,97736321.43,august,2017,2017-08-01,2018
Davie,1185854.72,24803289.16,august,2017,2017-08-01,2018
Duplin,1499518.98,31437540.55,august,2017,2017-08-01,2018
Durham,26099059.72,548372524.3,august,2017,2017-08-01,2018
Edgecombe,1037563.52,21788445.47,august,2017,2017-08-01,2018
Forsyth,20431993.51,428432019.46,august,2017,2017-08-01,2018
Franklin,1463684.93,30673205.01,august,2017,2017-08-01,2018
Gaston,8020451.74,168546325.09,august,2017,2017-08-01,2018
Gates,123075.51,2530593.26,august,2017,2017-08-01,2018
Graham,293668.79,6204448.84,august,2017,2017-08-01,2018
Granville,1275797.29,26793527.43,august,2017,2017-08-01,2018
Greene,234754.81,4927747.29,august,2017,2017-08-01,2018
Guilford,27655086.39,580250049.99,august,2017,2017-08-01,2018
Halifax,2019382.79,42388220.54,august,2017,2017-08-01,2018
Harnett,3470007.1,72505871.31,august,2017,2017-08-01,2018
Haywood,3043691.09,63553349.55,august,2017,2017-08-01,2018
Henderson,5161176.88,108225841.82,august,2017,2017-08-01,2018
Hertford,817229.38,17095453.47,august,2017,2017-08-01,2018
Hoke,686461.4,14427248.22,august,2017,2017-08-01,2018
Hyde,461320.44,9657898,august,2017,2017-08-01,2018
Iredell,8887044.47,187150776.47,august,2017,2017-08-01,2018
Jackson,2277036.37,47874293.4,august,2017,2017-08-01,2018
Johnston,6695756.53,140941515.5,august,2017,2017-08-01,2018
Jones,176440.58,3646751.17,august,2017,2017-08-01,2018
Lee,3047878.83,66373673.08,august,2017,2017-08-01,2018
Lenoir,2239719.25,47044165.98,august,2017,2017-08-01,2018
Lincoln,2880613.26,60687438.1,august,2017,2017-08-01,2018
Macon,2440826.45,51336866.12,august,2017,2017-08-01,2018
Madison,409065.84,8544304.73,august,2017,2017-08-01,2018
Martin,775462.83,16289547.55,august,2017,2017-08-01,2018
McDowell,1502447.83,31600643.81,august,2017,2017-08-01,2018
Mecklenburg,81422290.96,1710599311.83,august,2017,2017-08-01,2018
Mitchell,584109.29,12265712.47,august,2017,2017-08-01,2018
Montgomery,779043.68,16276926.26,august,2017,2017-08-01,2018
Moore,4515028.49,94664535.58,august,2017,2017-08-01,2018
Nash,4245418.69,88856955.84,august,2017,2017-08-01,2018
New Hanover,19265038.72,405333441.3,august,2017,2017-08-01,2018
Northampton,341386.43,7189073.83,august,2017,2017-08-01,2018
Onslow,8376959.72,175923030.38,august,2017,2017-08-01,2018
Orange,6479664.65,135857423.52,august,2017,2017-08-01,2018
Pamlico,396609.5,8337404.76,august,2017,2017-08-01,2018
Pasquotank,1882818.38,39509236.06,august,2017,2017-08-01,2018
Pender,2432134.12,51309966.94,august,2017,2017-08-01,2018
Perquimans,221574.26,4556985.23,august,2017,2017-08-01,2018
Person,1234133.04,25980937.95,august,2017,2017-08-01,2018
Pitt,8930884.02,187573668.54,august,2017,2017-08-01,2018
Polk,578745.17,12126103.75,august,2017,2017-08-01,2018
Randolph,4378135.86,91439256.49,august,2017,2017-08-01,2018
Richmond,1417192.38,29746590.44,august,2017,2017-08-01,2018
Robeson,4053215.25,84904745.66,august,2017,2017-08-01,2018
Rockingham,2525976.48,52818354.17,august,2017,2017-08-01,2018
Rowan,4787351.26,100466227.9,august,2017,2017-08-01,2018
Rutherford,2145177.86,45073844.11,august,2017,2017-08-01,2018
Sampson,1757455.77,36889545.83,august,2017,2017-08-01,2018
Scotland,1102496.67,23135453.55,august,2017,2017-08-01,2018
Stanly,2198196.57,46423812.64,august,2017,2017-08-01,2018
Stokes,848113.37,17882397.41,august,2017,2017-08-01,2018
Surry,3379855.91,70857614.75,august,2017,2017-08-01,2018
Swain,731214.36,15372919.37,august,2017,2017-08-01,2018
Transylvania,1633898.37,33874488.65,august,2017,2017-08-01,2018
Tyrrell,112433.34,2352697.59,august,2017,2017-08-01,2018
Union,7603293.96,159519536.96,august,2017,2017-08-01,2018
Vance,1588423.19,33689086.05,august,2017,2017-08-01,2018
Wake,69665302.42,1463456438.61,august,2017,2017-08-01,2018
Warren,363199.63,7676774.16,august,2017,2017-08-01,2018
Washington,736328.22,15492589.35,august,2017,2017-08-01,2018
Watauga,3900846.07,81941395.77,august,2017,2017-08-01,2018
Wayne,4363830.32,91511155.26,august,2017,2017-08-01,2018
Wilkes,2134928.74,44810080.24,august,2017,2017-08-01,2018
Wilson,3350264.46,73674854.04,august,2017,2017-08-01,2018
Yadkin,869348,18184763.16,august,2017,2017-08-01,2018
